loanID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,is_bad
22524538,18000,18000,17900.0, 36 months,10.99,589.22,B,B2,process technician,3 years,MORTGAGE,88000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,377xx,TN,16.6,1.0,Nov-2003,0.0,18.0,,10.0,0.0,16193,63.5,19.0,f,0
52056374,17600,17600,17600.0, 36 months,9.49,563.7,B,B2,Manager/ design consultant ,3 years,RENT,55000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,111xx,NY,9.24,1.0,Dec-1990,1.0,21.0,,7.0,0.0,8010,80.9,12.0,w,0
44723527,35000,35000,35000.0, 36 months,7.89,1095.0,A,A5,Staff Support Specialist,10+ years,MORTGAGE,160000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,386xx,MS,18.69,0.0,Feb-1993,0.0,,,17.0,0.0,51553,38.5,45.0,w,1
23573014,25000,25000,25000.0, 36 months,12.05,830.96,C,C1,Management/Program Analyst,10+ years,MORTGAGE,67000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,254xx,WV,20.83,0.0,Sep-1996,1.0,33.0,,13.0,0.0,25573,78.4,33.0,w,0
48120913,20000,20000,20000.0, 60 months,14.33,468.8,C,C5,Lab Tech,3 years,MORTGAGE,55000.0,Verified,n,,,debt_consolidation,Debt consolidation,197xx,DE,28.22,0.0,Sep-2002,0.0,,,14.0,0.0,30278,74.6,27.0,w,0
34447209,32000,32000,32000.0, 36 months,7.62,997.17,A,A3,Sojourner's Harbor Resort Inc,10+ years,MORTGAGE,90000.0,Verified,n,,  Borrower added on 10/30/12 > to combine current debt into one payment will actually reduce monthly payments by $200 per month.<br><br>  Borrower added on 10/30/12 > by consolidation monthly payments I will save $200 per month.<br>,debt_consolidation,Bill consolidation,985xx,WA,21.33,0.0,Aug-1994,1.0,,,6.0,0.0,3693,9.5,34.0,f,0
82783861,18000,18000,18000.0, 60 months,8.18,366.53,B,B1,Early Education Consultant,10+ years,RENT,89868.0,Not Verified,n,,,debt_consolidation,Debt consolidation,958xx,CA,16.3,0.0,Jul-1987,1.0,,,16.0,0.0,47976,44.8,26.0,w,0
89558325,9100,9100,9100.0, 36 months,14.09,311.42,B,B5,The Hartford,5 years,MORTGAGE,69500.0,Verified,n,,,debt_consolidation,Debt consolidation,133xx,NY,32.53,0.0,Mar-1993,2.0,39.0,,15.0,0.0,26336,81.3,37.0,f,0
95429755,8750,8750,8750.0, 36 months,16.29,308.88,D,D2,realtor,7 years,RENT,50000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,405xx,KY,18.22,2.0,Nov-1993,0.0,20.0,,9.0,0.0,4211,54.0,17.0,w,0
17990891,11500,11500,11500.0, 36 months,17.27,411.56,C,C5,Los Angeles Sock Market,9 years,RENT,35000.0,Verified,n,,,credit_card,Credit card refinancing,900xx,CA,32.81,0.0,Aug-2005,0.0,,,9.0,0.0,12363,76.8,16.0,w,1
4579884,20000,20000,20000.0, 60 months,17.27,499.96,C,C5,Bernalillo County,2 years,MORTGAGE,65000.0,Verified,n,,"  Borrower added on 04/26/13 > My mother fell very ill a few years ago, and I quit my job to help support her through her illness. Unfortunately, I lived off my credit cards during it. While I have been working to pay down these balances, it just recently got a bit more difficult after the birth of my second child. Thank you!<br>",debt_consolidation,Debt consolidation,871xx,NM,25.61,0.0,Jul-1999,1.0,,,16.0,0.0,26229,66.1,31.0,f,0
84442193,5000,5000,5000.0, 36 months,12.99,168.45,B,B5,Rail maintenance  ,1 year,MORTGAGE,42000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,956xx,CA,9.91,0.0,Sep-1996,1.0,,71.0,7.0,1.0,4592,39.0,20.0,f,0
97077829,21600,21600,21600.0, 60 months,19.99,572.15,E,E3,Operations Manager ,< 1 year,MORTGAGE,60000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,662xx,KS,26.14,2.0,Dec-1988,0.0,2.0,95.0,14.0,1.0,6855,32.5,19.0,w,1
45958661,10000,10000,10000.0, 36 months,12.29,333.53,C,C1,Patient Care Coordinator,3 years,OWN,60000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,752xx,TX,9.48,0.0,Jul-1989,0.0,44.0,,11.0,0.0,8756,33.4,26.0,f,0
86862739,12000,12000,12000.0, 60 months,18.55,308.33,D,D2,Professor,2 years,RENT,49500.0,Verified,n,,,debt_consolidation,consolidation,531xx,WI,25.89,0.0,Feb-1994,1.0,,,10.0,0.0,17601,94.6,21.0,f,0
3811318,24000,24000,24000.0, 36 months,9.17,765.1,B,B2,Branch Manager,5 years,MORTGAGE,54000.0,Verified,n,,,debt_consolidation,Debt consolidation,365xx,AL,19.71,0.0,Oct-2003,0.0,,,10.0,0.0,15336,51.8,18.0,w,0
18159739,5000,5000,5000.0, 36 months,8.39,157.59,A,A5,Contract and Marketing Coordinator,9 years,MORTGAGE,51362.0,Not Verified,n,,,home_improvement,Home improvement,920xx,CA,1.33,0.0,Mar-1982,0.0,,,6.0,0.0,2697,9.4,21.0,f,0
32325542,17000,17000,17000.0, 36 months,13.33,575.51,C,C3,Financial Sales Consultant,9 years,MORTGAGE,36900.0,Source Verified,n,,,debt_consolidation,Debt consolidation,310xx,GA,31.48,0.0,Oct-2001,0.0,,,9.0,0.0,25567,57.5,15.0,w,0
61901845,12000,12000,12000.0, 36 months,11.99,398.52,B,B3,physical education teacher,4 years,RENT,55000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,907xx,CA,18.8,0.0,Nov-2002,1.0,,,10.0,0.0,7512,52.5,24.0,f,0
37454658,5000,5000,5000.0, 36 months,9.17,159.4,B,B2,Assistant Manager,10+ years,RENT,88300.0,Source Verified,n,,,debt_consolidation,Debt consolidation,662xx,KS,17.71,0.0,Jul-2006,0.0,,101.0,9.0,2.0,7158,69.5,12.0,w,0
42504710,20000,20000,20000.0, 60 months,15.61,482.23,D,D1,Teacher,5 years,MORTGAGE,45000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,373xx,TN,15.55,0.0,Jan-1999,1.0,,,6.0,0.0,13647,61.8,17.0,w,0
81047,21000,21000,21000.0, 60 months,18.55,539.57,E,E2,CEO,9 years,MORTGAGE,143000.0,Source Verified,n,,,credit_card,Credit card refinancing,940xx,CA,11.62,1.0,Jan-1998,0.0,21.0,,5.0,0.0,170974,83.2,11.0,w,0
70636959,15000,15000,15000.0, 36 months,12.29,500.3,C,C1,School Counselor,9 years,RENT,46395.0,Source Verified,n,,,debt_consolidation,Debt consolidation,280xx,NC,12.65,0.0,Apr-2005,2.0,26.0,,10.0,0.0,5947,14.3,48.0,f,0
45482266,13375,13375,13325.0, 36 months,18.92,489.74,D,D4,Server training manager,3 years,RENT,65000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,112xx,NY,18.7,0.0,Feb-2005,3.0,27.0,115.0,10.0,1.0,14833,81.3,21.0,f,1
18525367,15000,15000,15000.0, 36 months,8.18,471.3,B,B1,VFX artist,< 1 year,RENT,65000.0,Source Verified,n,,,credit_card,Credit card refinancing,336xx,FL,5.48,0.0,Jul-2002,0.0,,,5.0,0.0,11135,75.2,9.0,w,0
3295498,20000,20000,20000.0, 36 months,14.64,689.79,C,C3,Manager,5 years,MORTGAGE,80000.0,Verified,n,,,credit_card,Credit card refinancing,307xx,GA,20.91,0.0,Sep-1994,0.0,28.0,,8.0,0.0,17193,98.8,22.0,w,0
40403047,35000,35000,34975.0, 36 months,15.61,1223.77,C,C4,Director Operations,1 year,RENT,85000.0,Verified,n,,  Borrower added on 12/10/13 > I want to pay off a credit card and a personal loan with higher rates plus it's easier making one payment instead of 2...<br>,debt_consolidation,Debt consolidation,100xx,NY,24.71,0.0,Sep-2006,1.0,,,6.0,0.0,10216,78.0,10.0,f,0
99923913,25000,25000,24750.0, 60 months,19.22,651.55,D,D5,glazers wholesell,10+ years,MORTGAGE,75000.0,Verified,n,,,debt_consolidation,debt consolidation loan,631xx,MO,13.61,0.0,Oct-2001,0.0,,,14.0,0.0,18263,79.8,33.0,f,1
62611242,12000,12000,12000.0, 36 months,7.26,371.96,A,A4,Registrar/receptionist,10+ years,RENT,34500.0,Not Verified,n,,,debt_consolidation,Debt consolidation,104xx,NY,15.93,0.0,Mar-1997,0.0,33.0,,15.0,0.0,10265,44.1,27.0,w,0
43790895,7850,7850,7850.0, 36 months,13.53,266.51,B,B5,Field Sales Associate,< 1 year,RENT,27840.0,Not Verified,n,,,debt_consolidation,Debt consolidation,939xx,CA,19.9,0.0,Jul-1996,0.0,,,10.0,0.0,8056,32.1,12.0,f,0
52168820,8000,8000,8000.0, 36 months,10.15,258.71,B,B2,Buyer,2 years,MORTGAGE,78000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,481xx,MI,0.86,0.0,Mar-2000,0.0,55.0,,13.0,0.0,5849,65.7,21.0,f,0
47054573,8000,8000,8000.0, 36 months,17.56,287.46,D,D1,Masonite International Corporation,3 years,RENT,88000.0,Not Verified,n,,,credit_card,Loan,104xx,NY,11.22,2.0,Jun-2003,1.0,9.0,,14.0,0.0,8284,47.3,26.0,f,0
11513424,20000,20000,20000.0, 36 months,7.89,625.72,A,A5,Operations Officer,10+ years,MORTGAGE,112000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,765xx,TX,18.2,0.0,Dec-1990,1.0,61.0,,10.0,0.0,40810,60.1,20.0,f,0
69898077,17100,17100,17100.0, 36 months,14.64,589.77,C,C3,Floor Supervisor,10+ years,RENT,60000.0,Verified,n,,,debt_consolidation,Debt consolidation,891xx,NV,17.76,0.0,Sep-1987,0.0,,53.0,7.0,1.0,1881,26.0,32.0,f,0
97500373,5000,5000,4975.0, 36 months,14.65,172.48,C,C2,Kirklnads,1 year,MORTGAGE,37000.0,Source Verified,n,,,debt_consolidation,Debt Consolidation Loan,785xx,TX,24.26,1.0,Sep-1999,0.0,14.0,,12.0,0.0,15314,60.8,33.0,f,1
4117749,11675,11675,11675.0, 36 months,11.99,387.73,B,B5,EDD-Representative,8 years,MORTGAGE,60000.0,Source Verified,n,,,credit_card,Credit card refinancing,900xx,CA,25.58,0.0,Nov-2000,0.0,,,17.0,0.0,28264,64.8,33.0,f,0
31460535,19000,19000,19000.0, 36 months,5.32,572.19,A,A1,VP,10+ years,MORTGAGE,146000.0,Not Verified,n,,,credit_card,Credit card refinancing,023xx,MA,10.99,0.0,Oct-1982,1.0,,,19.0,0.0,69350,20.8,45.0,w,0
20010193,4000,4000,4000.0, 36 months,14.31,137.32,C,C4,WAREHOUSE ASSISTANT,< 1 year,RENT,26000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,917xx,CA,24.38,0.0,Apr-1998,2.0,53.0,,10.0,0.0,15282,59.2,11.0,f,0
43618768,16300,16300,16300.0, 36 months,16.29,575.4,D,D2,"RN, Director of Nursing",9 years,MORTGAGE,81057.02,Not Verified,n,,,debt_consolidation,Debt consolidation,249xx,WV,18.29,0.0,Oct-1989,1.0,,,12.0,0.0,7351,42.5,34.0,f,1
33757952,7200,7200,7200.0, 36 months,7.89,225.26,A,A5,Dressmaker,4 years,RENT,68300.0,Not Verified,n,,,debt_consolidation,Debt consolidation,208xx,MD,10.84,0.0,Jul-1996,0.0,,97.0,7.0,1.0,6422,74.7,15.0,w,0
35236523,5000,5000,5000.0, 36 months,11.99,166.05,B,B3,Orderfiller,4 years,RENT,50000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,820xx,WY,19.08,0.0,Mar-2005,3.0,,,7.0,0.0,4405,66.7,21.0,w,0
9535829,10000,10000,6221.146912757721, 36 months,10.51,325.08,B,B2,Mass Eye and Ear Infirmary,10+ years,RENT,63000.0,Not Verified,n,, eliminate several credit cards at high interest rates,debt_consolidation,consolidation,025xx,MA,22.63,0.0,Jul-1990,3.0,,,9.0,0.0,15655,44.3,31.0,f,0
51994086,8500,8500,8400.0, 36 months,7.12,262.93,A,A3,Cavalry Scout,3 years,RENT,41000.0,Not Verified,n,,,credit_card,Credit card refinancing,319xx,GA,17.26,0.0,May-2011,0.0,,,6.0,0.0,4881,33.0,6.0,f,0
50907309,18000,18000,18000.0, 60 months,14.16,420.33,C,C2,,10+ years,MORTGAGE,67000.0,Source Verified,n,,,credit_card,Credit card refinancing,488xx,MI,19.58,0.0,Dec-1997,1.0,50.0,,15.0,0.0,14734,49.4,29.0,w,0
50583035,6200,6200,6200.0, 36 months,6.03,188.71,A,A1,Director of Operations,6 years,RENT,60000.0,Not Verified,n,,,debt_consolidation,Credit card refinancing,191xx,PA,10.98,0.0,Dec-2006,2.0,69.0,,14.0,0.0,2522,10.3,23.0,f,0
62923643,15000,15000,15000.0, 60 months,15.61,361.67,D,D1,Paralegal,10+ years,MORTGAGE,42000.0,Verified,n,,,credit_card,Credit card refinancing,788xx,TX,10.09,0.0,Jun-2003,0.0,,,7.0,0.0,14341,68.0,18.0,w,0
46077588,11600,11600,11600.0, 36 months,16.99,413.52,D,D3,Nursing Assistant,6 years,MORTGAGE,42384.0,Verified,n,,,debt_consolidation,Debt consolidation,891xx,NV,9.14,1.0,May-2005,2.0,0.0,83.0,9.0,1.0,7886,53.3,30.0,f,0
45730393,20675,20675,20625.0, 36 months,15.99,726.77,D,D2,RN Case Manager,4 years,MORTGAGE,74620.0,Source Verified,n,,,debt_consolidation,Debt consolidation,800xx,CO,9.01,1.0,Jul-1995,2.0,14.0,,7.0,0.0,19938,54.3,20.0,f,0
4795241,12000,12000,12000.0, 60 months,13.68,277.24,C,C1,,,MORTGAGE,65000.0,Source Verified,n,,,debt_consolidation,WHAT,961xx,CA,17.17,0.0,Dec-1996,0.0,,,8.0,0.0,27850,78.9,20.0,f,1
75052647,4000,4000,4000.0, 36 months,16.99,142.6,D,D3,LPN,1 year,RENT,42250.0,Not Verified,n,,,medical,Medical expenses,070xx,NJ,17.67,0.0,Oct-2011,1.0,,,15.0,0.0,3512,60.6,15.0,f,0
57319621,9000,9000,9000.0, 36 months,20.99,339.03,E,E5,Waitress,6 years,OWN,30000.0,Verified,n,,,debt_consolidation,Debt consolidation,545xx,WI,29.32,0.0,Jun-2006,1.0,69.0,,8.0,0.0,7640,58.3,16.0,w,1
11525760,14875,14875,14875.0, 60 months,24.5,432.26,F,F3,Business Manager,10+ years,MORTGAGE,43988.0,Source Verified,n,,,debt_consolidation,Debt consolidation,236xx,VA,25.62,2.0,Sep-2004,2.0,12.0,,15.0,0.0,9749,48.5,30.0,w,0
91379599,8400,8400,8400.0, 36 months,12.99,282.99,C,C2,Press operator,10+ years,MORTGAGE,55000.0,Source Verified,n,,,car,Car financing,436xx,OH,17.67,1.0,Nov-1994,0.0,0.0,,8.0,0.0,14717,62.9,27.0,f,0
26316926,15000,15000,15000.0, 36 months,9.17,478.19,B,B1,Footwear buyer,10+ years,MORTGAGE,62000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,274xx,NC,10.07,0.0,Dec-1990,0.0,,,7.0,0.0,18302,35.1,18.0,w,0
18828917,4750,4750,4750.0, 36 months,16.99,169.33,D,D3,medical assistant/reception,1 year,RENT,32000.0,Not Verified,n,,,other,Other,070xx,NJ,25.66,0.0,Jan-2010,2.0,,,12.0,0.0,8316,48.3,15.0,w,1
50926419,14000,14000,13269.404772588901, 36 months,10.38,454.25,B,B1,Harford County Government,2 years,MORTGAGE,43900.0,Not Verified,n,,"  Borrower added on 06/08/10 > I have 14,000 on a 28% APR credit card that I want to move to this loan so I can shave off a few months of payments by lowering the interest rate on the balance.  I have even picked up a second job on the weekends so that I have around 500 extra per month to put towards principal payments.  I am a 24 year old civil engineer who needed my card to help pay for living expenses in college and to buy some things when I moved into my house last year, but now I am ready to shed this debt.  Thank you.<br/> Borrower added on 06/08/10 > Also, I wanted to let the people who read my response to CriticalMiss, that every July and December when there are three pay periods in one month, I am able to take around $1,000 out of that ""extra"" check to pay debts down after I take the remainder out of the check for living expenses such as groceries for those 2 weeks.<br/><br/>My budget is done based on getting 2 checks per month, not 3, so this will allow me to pay off the Just Cabinets balance (1,400) by this August's payment, without using this loan money for that.  And the Lowes and Best Buy are very far off from the pay off dates, and will be paid off in the same manner (using the ""extra"" check that is before the due dates).  I will not be needing to use this loan for those debts, just the Macy's Visa, and they will not be charged any interest before they are paid off.  Thanks.<br/>",credit_card,Macy's VISA Refinance,210xx,MD,5.74,0.0,Jul-2002,2.0,,,9.0,0.0,2686,20.7,15.0,f,0
90234479,4000,4000,4000.0, 36 months,6.89,123.31,A,A3,Owner,8 years,RENT,23000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,342xx,FL,9.08,0.0,May-2009,0.0,,,6.0,0.0,4050,34.3,9.0,w,0
81167353,5000,5000,5000.0, 36 months,5.32,150.58,A,A1,Product Engineer,3 years,MORTGAGE,50000.0,Source Verified,n,,,home_improvement,Home improvement,441xx,OH,17.93,0.0,Jan-2000,1.0,28.0,,15.0,0.0,2415,24.1,43.0,w,0
94518688,5000,5000,5000.0, 36 months,12.29,166.77,C,C1,home health aid,6 years,RENT,17000.0,Not Verified,n,,,credit_card,Credit card refinancing,112xx,NY,9.6,0.0,May-2011,0.0,,,7.0,0.0,4259,40.6,8.0,w,1
63045896,35000,35000,35000.0, 60 months,18.2,892.59,E,E1,Manager,3 years,RENT,90000.0,Verified,n,,,debt_consolidation,Debt consolidation,207xx,MD,27.99,0.0,Jan-2003,0.0,29.0,49.0,7.0,1.0,9647,76.6,21.0,f,0
49734347,5000,5000,5000.0, 36 months,6.03,152.18,A,A1,teacher,10+ years,RENT,76000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,902xx,CA,6.93,0.0,Apr-2001,0.0,,115.0,6.0,1.0,5493,23.9,10.0,w,0
65629760,10000,10000,10000.0, 36 months,11.53,329.91,B,B5,Truck driver,10+ years,RENT,47000.0,Source Verified,n,,,major_purchase,Major purchase,953xx,CA,26.71,0.0,Mar-2006,2.0,,36.0,5.0,1.0,3396,42.4,8.0,w,0
52888639,35000,35000,35000.0, 36 months,9.76,1125.42,B,B3,Manager,10+ years,MORTGAGE,120000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,935xx,CA,18.79,0.0,Oct-2001,0.0,52.0,,13.0,0.0,6830,15.9,27.0,w,0
22869936,14075,14075,14075.0, 60 months,19.52,369.16,E,E2,department manager,10+ years,OWN,32000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,635xx,MO,36.08,1.0,Jul-1986,0.0,17.0,38.0,8.0,1.0,15258,73.7,13.0,w,0
31372851,30000,30000,29900.0, 60 months,19.19,781.36,E,E3,business manager,10+ years,MORTGAGE,110000.0,Verified,n,,,debt_consolidation,Debt consolidation,087xx,NJ,23.67,0.0,Jun-1989,0.0,,,24.0,0.0,42260,70.4,47.0,f,0
88804467,10500,10500,10500.0, 36 months,12.29,350.21,C,C1,Driver,2 years,RENT,52000.0,Source Verified,n,,,credit_card,Credit card refinancing,553xx,MN,27.39,0.0,Jan-2001,0.0,69.0,,25.0,0.0,22952,71.1,35.0,w,0
13283001,12000,12000,11975.0, 36 months,14.65,413.94,C,C5,Claims Processor,4 years,RENT,40000.0,Source Verified,n,,,credit_card,Credit card refinancing,331xx,FL,38.34,0.0,Jul-2006,0.0,,,7.0,0.0,5017,51.2,20.0,f,0
63754719,35000,35000,35000.0, 36 months,18.24,1269.56,D,D5,Electrician,10+ years,MORTGAGE,220000.0,Source Verified,n,,,major_purchase,Major purchase,481xx,MI,15.3,1.0,Jul-1998,4.0,7.0,,8.0,0.0,20881,72.0,26.0,f,0
32144842,10000,10000,10000.0, 60 months,13.98,232.58,C,C3,Social Worker,10+ years,MORTGAGE,50000.0,Verified,n,,,debt_consolidation,Debt consolidation,464xx,IN,19.56,0.0,Oct-2000,1.0,,,11.0,0.0,8966,38.0,17.0,w,0
10327444,2000,2000,2000.0, 36 months,11.53,65.99,B,B5,IT,5 years,RENT,70422.0,Source Verified,n,,,credit_card,Credit card refinancing,207xx,MD,9.48,0.0,May-1998,1.0,76.0,,8.0,0.0,7913,61.8,10.0,f,0
39161301,25000,25000,25000.0, 60 months,14.65,590.17,C,C5,Psychologist ,10+ years,MORTGAGE,65400.0,Not Verified,n,,,credit_card,Credit card refinancing,148xx,NY,15.94,0.0,Feb-1996,0.0,,63.0,4.0,1.0,5431,78.7,26.0,w,0
15809332,20000,20000,20000.0, 60 months,14.65,472.14,C,C5,Plumber,9 years,MORTGAGE,78000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,253xx,WV,20.43,0.0,Jul-2001,0.0,48.0,,12.0,0.0,23471,61.4,31.0,w,0
83865908,10000,10000,10000.0, 36 months,11.55,330.0,B,B3,EBS Health Care,6 years,RENT,60000.0,Source Verified,n,,,home_improvement,Home improvement,207xx,MD,3.43,0.0,Aug-2007,0.0,,,4.0,0.0,8741,60.3,6.0,w,0
75475137,16500,16500,16500.0, 60 months,13.66,381.03,C,C3,Letter Carrier,10+ years,OWN,60000.0,Source Verified,n,,,credit_card,Credit card refinancing,757xx,TX,30.36,0.0,Apr-1975,1.0,45.0,,22.0,0.0,40198,49.3,37.0,w,0
29311816,12000,12000,12000.0, 60 months,17.57,301.93,D,D4,ASR,10+ years,MORTGAGE,53500.0,Verified,n,,,debt_consolidation,Debt consolidation,231xx,VA,9.35,2.0,Jan-1993,0.0,20.0,,12.0,0.0,12635,94.3,21.0,w,0
81620797,1500,1500,1489.3520489981768, 36 months,12.18,49.95,B,B4,Aspire,5 years,RENT,18000.0,Source Verified,n,," Hi!  I need a loan just to start me off of my new apt.  In the summertime, my hours get reduced, yet I work full-time.  I have a full-time job and love my job.  I am a little short and going to be in a new apt.  I just need to get the basics.  I will not use the money for gambling or anything that is a want.    I promise to pay this loan and my goal is to pay it off early and become financial responsible.  ",other,Personal loan for new apt,142xx,NY,14.4,0.0,Dec-1996,0.0,,,10.0,0.0,7994,62.9,19.0,f,1
92615706,14000,14000,13950.0, 36 months,6.62,429.86,A,A2,NY State Insurance Fund,4 years,RENT,60000.0,Verified,n,,,credit_card,Credit Card Refinancing,104xx,NY,10.35,0.0,Apr-1994,0.0,,,9.0,0.0,5849,21.9,18.0,f,0
44407725,35000,35000,30568.206392113072, 60 months,13.49,805.17,C,C2,DHS/TSA,4 years,MORTGAGE,137400.0,Verified,n,,"  Borrower added on 07/20/11 > I am about to get married and would like to have a nice ceremony but to do this,  I also need to consolidate some debt to help lower my total monthly payments. Thank you<br/> Borrower added on 07/20/11 > I am curently a governement employee step 14. currently my biggest monthly expenses remains the mortgage, car note and the credit card bills that all amount to $5000, This loan would allow me to pay the credit cards off, be able to plan my wedding accordingly and start from a clean slate. Thank you<br/>",wedding,Wedding expenses,210xx,MD,15.45,0.0,Apr-1999,0.0,,,13.0,0.0,4782,18.2,36.0,f,0
88919232,35000,35000,35000.0, 36 months,19.99,1300.55,E,E4,Telecom Manager,8 years,RENT,135000.0,Verified,n,,,debt_consolidation,Debt consolidation,945xx,CA,16.03,0.0,Jun-2006,0.0,33.0,99.0,13.0,1.0,13973,47.9,15.0,f,0
34795816,8000,8000,8000.0, 36 months,17.86,288.66,D,D5,Medical Director,10+ years,OWN,250000.0,Source Verified,n,,,other,Other,322xx,FL,10.61,1.0,Sep-1991,2.0,13.0,,21.0,0.0,14208,59.4,78.0,f,0
76984535,10000,10000,10000.0, 60 months,16.99,248.48,D,D3,Customer Account Lead,3 years,MORTGAGE,40000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,760xx,TX,21.75,0.0,Dec-2002,0.0,34.0,,12.0,0.0,8712,52.8,21.0,w,0
8580986,5000,5000,5000.0, 36 months,13.33,169.27,C,C3,Teacher,3 years,OWN,23600.0,Source Verified,n,,,home_improvement,Home improvement,490xx,MI,4.07,1.0,Nov-1995,2.0,16.0,97.0,21.0,1.0,4620,15.5,58.0,f,0
84130448,24000,24000,24000.0, 36 months,6.68,737.55,A,A3,Minister of Welcome and Growth,< 1 year,RENT,53000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,021xx,MA,13.09,0.0,Aug-2004,0.0,,,9.0,0.0,16756,71.9,13.0,w,0
67837778,6400,6400,6400.0, 36 months,13.33,216.66,C,C3,Safety Officer,5 years,RENT,25000.0,Verified,n,,,major_purchase,Major purchase,802xx,CO,32.69,0.0,Jul-2002,0.0,,73.0,7.0,1.0,1861,14.5,14.0,f,0
62087406,5000,5000,5000.0, 36 months,6.62,153.52,A,A2,Charter One Bank,7 years,MORTGAGE,46000.0,Not Verified,n,,,debt_consolidation,Personal Lon,480xx,MI,11.95,0.0,Oct-1996,0.0,,,7.0,0.0,8767,44.5,21.0,f,0
36224890,28725,28725,28725.0, 60 months,12.29,643.19,C,C1,Vice President,10+ years,MORTGAGE,88000.0,Verified,n,,,debt_consolidation,Debt consolidation,462xx,IN,18.67,0.0,Dec-1993,1.0,,,9.0,0.0,21089,56.2,37.0,f,0
30672260,16000,16000,949.996975319479, 36 months,12.36,534.19,D,D1,The Mortgage Gallery,5 years,MORTGAGE,82000.0,Not Verified,n,,"I have started the new year with a new focus.....getting out of debt.  I started by cancelling many of my credit cards.  I left a couple open for FICO score reasons, but I closed the others so I will not have the opportunity to build up those balances again once I pay them down.  I would like to now borrow money to pay down several of my cards.  Once I have a few paid to $0, my credit scores will increase to a level that will allow me to consolidate through a bank.  My scores, as of 1/08/08, are 671, 674 and 676.  I have no derogatory lines on my reports, and no public records of any kind.  The only thing pulling me down is high balances and short-time accounts.",credit_card,Tackling debt,802xx,CO,16.27,0.0,Jul-1990,4.0,0.0,0.0,19.0,0.0,33859,88.7,42.0,f,0
